,Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,HDI
2546,United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,76.43414634,0.801
2547,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1992,1179660000000.0,0.801
2548,United Kingdom,GBR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,3.5569999219999997,0.801
2549,United Kingdom,GBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,1.361903655,0.801
2550,United States,USA,"Population, total",SP.POP.TOTL,1992,256514000.0,..
2551,United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,75.61707317,..
2552,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1992,6520330000000.0,..
2553,United States,USA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,3.48300004,..
2555,Uruguay,URY,"Population, total",SP.POP.TOTL,1992,3154464.0,0.7
2556,Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,72.955,0.7
2557,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1992,12878199881.0,0.7
2558,Uruguay,URY,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,4.170000076,0.7
2559,Uruguay,URY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,8.815643711,0.7
2560,Uzbekistan,UZB,"Population, total",SP.POP.TOTL,1992,21449000.0,..
2561,Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,66.368,..
2562,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1992,12941297376.0,..
2563,Uzbekistan,UZB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,1.463000059,..
2564,Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,35.13918535,..
2565,Vanuatu,VUT,"Population, total",SP.POP.TOTL,1992,155170.0,..
2566,Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,65.34899999999999,..
2567,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1992,196142585.0,..
2568,Vanuatu,VUT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,1.4249999519999998,..
2569,Vanuatu,VUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,16.19981116,..
2570,Zambia,ZMB,"Population, total",SP.POP.TOTL,1992,8451347.0,0.42
2571,Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,46.986999999999995,0.42
2572,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1992,3181921788.0,0.42
2573,Zambia,ZMB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,0.409000009,0.42
2574,Zambia,ZMB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,21.26754851,0.42
2575,Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,1992,10900502.0,0.485
2576,Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1992,55.243,0.485
2577,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1992,6751472200.0,0.485
2578,Zimbabwe,ZWE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1992,0.333999991,0.485
2579,Zimbabwe,ZWE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1992,6.75157042,0.485
2580,South Asia,SAS,"Population, total",SP.POP.TOTL,1993,1209847786.0,0.46
2581,South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,59.61690854,0.46
2582,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1993,380802000000.0,0.46
2583,South Asia,SAS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,1.804369336,0.46
2584,South Asia,SAS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,26.52551932,0.46
2585,Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,1993,553020362.0,0.406
2586,Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,50.10569718,0.406
2587,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1993,315396000000.0,0.406
2588,Sub-Saharan Africa,SSF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.259524137,0.406
2589,Sub-Saharan Africa,SSF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,20.99050899,0.406
2590,World,WLD,"Population, total",SP.POP.TOTL,1993,5538448726.0,0.608
2591,World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,65.88774334,0.608
2592,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1993,25869700000000.0,0.608
2593,World,WLD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.7873464439999998,0.608
2595,Afghanistan,AFG,"Population, total",SP.POP.TOTL,1993,15816603.0,0.308
2596,Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,52.256,0.308
2598,Afghanistan,AFG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.456,0.308
2600,Albania,ALB,"Population, total",SP.POP.TOTL,1993,3227287.0,0.611
2601,Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,71.86,0.611
2602,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1993,1185315468.0,0.611
2603,Albania,ALB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.707000017,0.611
2605,Algeria,DZA,"Population, total",SP.POP.TOTL,1993,27635515.0,0.593
2606,Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,67.877,0.593
2607,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1993,49946455211.0,0.593
2608,Algeria,DZA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,6.7550001139999996,0.593
2610,Andorra,AND,"Population, total",SP.POP.TOTL,1993,60971.0,..
2612,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1993,1007025755.0,..
2615,Angola,AGO,"Population, total",SP.POP.TOTL,1993,13075049.0,..
2616,Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,45.201,..
2617,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1993,5768720422.0,..
2618,Angola,AGO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,3.9820001130000002,..
2620,Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,1993,65777.0,..
2621,Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,72.247,..
2622,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1993,535172777.8,..
2624,Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,1.745431468,..
2625,Argentina,ARG,"Population, total",SP.POP.TOTL,1993,33970111.0,0.725
2626,Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,72.24600000000001,0.725
2627,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1993,236742000000.0,0.725
2628,Argentina,ARG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,5.8220000270000005,0.725
2629,Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,5.136826482,0.725
2630,Armenia,ARM,"Population, total",SP.POP.TOTL,1993,3363108.0,0.59
2631,Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,68.218,0.59
2632,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1993,1201313201.0,0.59
2633,Armenia,ARM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.522000015,0.59
2635,Australia,AUS,"Population, total",SP.POP.TOTL,1993,17667000.0,0.872
2636,Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,77.87804878,0.872
2637,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1993,311544000000.0,0.872
2638,Australia,AUS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,7.3119997979999996,0.872
2639,Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,3.2637181710000003,0.872
2640,Austria,AUT,"Population, total",SP.POP.TOTL,1993,7905633.0,0.809
2641,Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,76.06829268,0.809
2642,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1993,190380000000.0,0.809
2643,Austria,AUT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,5.039000034,0.809
2644,Austria,AUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,2.204440982,0.809
2645,Azerbaijan,AZE,"Population, total",SP.POP.TOTL,1993,7495000.0,..
2646,Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,64.81,..
2647,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1993,3970953396.0,..
2648,Azerbaijan,AZE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,11.91100025,..
2649,Azerbaijan,AZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,27.10955414,..
2650,Bahrain,BHR,"Population, total",SP.POP.TOTL,1993,536210.0,0.764
2651,Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,73.006,0.764
2652,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1993,5200265957.0,0.764
2653,Bahrain,BHR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.098999977,0.764
2654,Bahrain,BHR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,0.851378305,0.764
2655,Bangladesh,BGD,"Population, total",SP.POP.TOTL,1993,110350639.0,0.411
2656,Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,60.388000000000005,0.411
2657,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1993,33166519418.0,0.411
2658,Bangladesh,BGD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.298999995,0.411
2659,Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,27.32108582,0.411
2660,Barbados,BRB,"Population, total",SP.POP.TOTL,1993,263874.0,0.737
2661,Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,75.332,0.737
2662,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1993,2046189032.0,0.737
2663,Barbados,BRB,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.9440000059999999,0.737
2664,Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,3.246264123,0.737
2665,Belarus,BLR,"Population, total",SP.POP.TOTL,1993,10239000.0,..
2666,Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,68.97073171,..
2667,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1993,16280991736.0,..
2668,Belarus,BLR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.7099999790000001,..
2669,Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,17.15736041,..
2670,Belgium,BEL,"Population, total",SP.POP.TOTL,1993,10084475.0,0.838
2671,Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,76.34536585,0.838
2672,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1993,224722000000.0,0.838
2673,Belgium,BEL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.101999998,0.838
2675,Belize,BLZ,"Population, total",SP.POP.TOTL,1993,197622.0,0.627
2676,Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,70.268,0.627
2677,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1993,559858250.0,0.627
2678,Belize,BLZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,6.145999907999999,0.627
2679,Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,14.55972114,0.627
2680,Benin,BEN,"Population, total",SP.POP.TOTL,1993,5521763.0,0.365
2681,Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,55.042,0.365
2682,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1993,2274557914.0,0.365
2683,Benin,BEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,1.128999949,0.365
2684,Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,34.11946079999999,0.365
2685,Bhutan,BTN,"Population, total",SP.POP.TOTL,1993,532596.0,..
2686,Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,55.131,..
2687,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1993,235239570.4,..
2688,Bhutan,BTN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.096000001,..
2689,Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,31.39581436,..
2690,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,1993,4078937.0,..
2691,Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,70.725,..
2693,Bosnia and Herzegovina,BIH,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,4.8000001910000005,..
2695,Botswana,BWA,"Population, total",SP.POP.TOTL,1993,1399110.0,0.573
2696,Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,56.222,0.573
2697,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1993,4160086253.0,0.573
2698,Botswana,BWA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,1.72300005,0.573
2699,Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,4.5211925630000005,0.573
2700,Brazil,BRA,"Population, total",SP.POP.TOTL,1993,156849078.0,0.634
2701,Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,67.539,0.634
2702,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1993,437799000000.0,0.634
2703,Brazil,BRA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,4.30700016,0.634
2704,Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,6.563569585,0.634
2705,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,1993,281681.0,0.783
2706,Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,70.95100000000001,0.783
2707,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1993,4105706152.0,0.783
2708,Brunei Darussalam,BRN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,1.072000027,0.783
2709,Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,1.077333434,0.783
2710,Bulgaria,BGR,"Population, total",SP.POP.TOTL,1993,8472313.0,0.69
2711,Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,71.34682927,0.69
2712,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1993,10829710145.0,0.69
2713,Bulgaria,BGR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.326999903,0.69
2714,Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,9.93442623,0.69
2715,Burkina Faso,BFA,"Population, total",SP.POP.TOTL,1993,9552476.0,..
2716,Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,49.36,..
2717,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1993,2332018011.0,..
2718,Burkina Faso,BFA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.7409999970000001,..
2719,Burkina Faso,BFA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,30.23105157,..
2720,Burundi,BDI,"Population, total",SP.POP.TOTL,1993,5798053.0,0.294
2721,Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,46.953,0.294
2722,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1993,938632612.0,0.294
2723,Burundi,BDI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.07,0.294
2724,Burundi,BDI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,47.16981169,0.294
2725,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,1993,366053.0,..
2726,Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,65.598,..
2727,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1993,490417389.7,..
2728,Cabo Verde,CPV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.762000084,..
2729,Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,10.13642607,..
2730,Cambodia,KHM,"Population, total",SP.POP.TOTL,1993,9970733.0,0.397
2731,Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,54.513999999999996,0.397
2732,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1993,2533727592.0,0.397
2733,Cambodia,KHM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.158999994,0.397
2734,Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,45.29438218,0.397
2735,Cameroon,CMR,"Population, total",SP.POP.TOTL,1993,12864090.0,0.432
2736,Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,52.343,0.432
2737,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1993,15498179313.0,0.432
2738,Cameroon,CMR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,3.5050001139999996,0.432
2739,Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,15.16246038,0.432
2740,Canada,CAN,"Population, total",SP.POP.TOTL,1993,28684764.0,0.854
2741,Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,77.82439024,0.854
2742,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1993,577171000000.0,0.854
2743,Canada,CAN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,6.4470000270000005,0.854
2745,Central African Republic,CAF,"Population, total",SP.POP.TOTL,1993,3046149.0,0.299
2746,Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,47.731,0.299
2747,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1993,1278781167.0,0.299
2748,Central African Republic,CAF,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.9089999790000001,0.299
2750,Chad,TCD,"Population, total",SP.POP.TOTL,1993,6563922.0,..
2751,Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,47.265,..
2752,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1993,1463251055.0,..
2753,Chad,TCD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,0.20600000000000002,..
2754,Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,31.37189478,..
2755,Chile,CHL,"Population, total",SP.POP.TOTL,1993,13944937.0,0.712
2756,Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,74.38600000000001,0.712
2757,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1993,49297773130.0,0.712
2758,Chile,CHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.99000001,0.712
2759,Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,8.033661574,0.712
2760,China,CHN,"Population, total",SP.POP.TOTL,1993,1178440000.0,0.53
2761,China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,69.49600000000001,0.53
2762,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1993,444731000000.0,0.53
2763,China,CHN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,2.420000076,0.53
2764,China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,19.307468399999998,0.53
2765,Colombia,COL,"Population, total",SP.POP.TOTL,1993,35091275.0,0.621
2766,Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,70.433,0.621
2767,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1993,66446804803.0,0.621
2768,Colombia,COL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,4.260000229,0.621
2769,Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,14.96782924,0.621
2770,Comoros,COM,"Population, total",SP.POP.TOTL,1993,449274.0,..
2771,Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,58.038000000000004,..
2772,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1993,452881443.1,..
2773,Comoros,COM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,4.96999979,..
2774,Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,29.37584803,..
2775,Costa Rica,CRI,"Population, total",SP.POP.TOTL,1993,3372298.0,0.676
2776,Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,76.211,0.676
2777,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1993,9537297723.0,0.676
2778,Costa Rica,CRI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1993,4.927000046,0.676
2779,Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1993,11.88474447,0.676
2780,Croatia,HRV,"Population, total",SP.POP.TOTL,1993,4600463.0,0.667
2781,Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1993,71.52243902,0.667
