,country_name,indicator_name,year,value,hdi
879061,Brazil,"Government expenditure on education, total (% of GDP)",2000,3.9489300000000003,0.684
879738,Brunei Darussalam,"Government expenditure on education, total (% of GDP)",2000,3.70591,0.805
880586,Bulgaria,Labor force with advanced education (% of total working-age population with advanced education),2000,74.5820999145508,0.712
880589,Bulgaria,Labor force with basic education (% of total working-age population with basic education),2000,28.1889991760254,0.712
880592,Bulgaria,Labor force with intermediate education (% of total working-age population with intermediate education),2000,65.06680297851561,0.712
881564,Burundi,"Literacy rate, adult total (% of people ages 15 and above)",2000,59.303619999999995,0.293
882067,Burundi,"Government expenditure on education, total (% of GDP)",2000,2.64548,0.293
883574,Cambodia,"Government expenditure on education, total (% of GDP)",2000,1.65599,0.419
883582,Cambodia,Labor force with advanced education (% of total working-age population with advanced education),2000,60.8844985961914,0.419
883585,Cambodia,Labor force with basic education (% of total working-age population with basic education),2000,79.4493026733398,0.419
883588,Cambodia,Labor force with intermediate education (% of total working-age population with intermediate education),2000,65.8712005615234,0.419
883902,Cameroon,"Literacy rate, adult total (% of people ages 15 and above)",2000,68.40916,0.439
884420,Cameroon,"Government expenditure on education, total (% of GDP)",2000,1.7799200000000002,0.439
885172,Canada,"Government expenditure on education, total (% of GDP)",2000,5.44201,0.868
885211,Canada,Labor force with advanced education (% of total working-age population with advanced education),2000,78.5578994750977,0.868
885214,Canada,Labor force with basic education (% of total working-age population with basic education),2000,51.746498107910206,0.868
885217,Canada,Labor force with intermediate education (% of total working-age population with intermediate education),2000,70.0493011474609,0.868
885472,Central African Republic,"Literacy rate, adult total (% of people ages 15 and above)",2000,50.64517,0.307
885825,Central African Republic,"Government expenditure on education, total (% of GDP)",2000,1.61265,0.307
886073,Chad,"Literacy rate, adult total (% of people ages 15 and above)",2000,25.65421,0.298
886507,Chad,"Government expenditure on education, total (% of GDP)",2000,2.6467099999999997,0.298
887316,Chile,"Government expenditure on education, total (% of GDP)",2000,3.7758300000000005,0.753
887349,Chile,Labor force with advanced education (% of total working-age population with advanced education),2000,89.71070098876949,0.753
887352,Chile,Labor force with basic education (% of total working-age population with basic education),2000,48.217498779296896,0.753
887355,Chile,Labor force with intermediate education (% of total working-age population with intermediate education),2000,62.2372016906738,0.753
887658,China,"Literacy rate, adult total (% of people ages 15 and above)",2000,90.92021,0.591
889112,Colombia,"Government expenditure on education, total (% of GDP)",2000,3.5112099999999997,0.662
889419,Comoros,"Literacy rate, adult total (% of people ages 15 and above)",2000,68.48923,0.457
890105,Costa Rica,"Literacy rate, adult total (% of people ages 15 and above)",2000,94.86819,0.711
890703,Costa Rica,"Government expenditure on education, total (% of GDP)",2000,4.68696,0.711
892327,Cuba,"Government expenditure on education, total (% of GDP)",2000,7.70481,0.686
893145,Cyprus,"Government expenditure on education, total (% of GDP)",2000,4.98954,0.799
893171,Cyprus,Labor force with advanced education (% of total working-age population with advanced education),2000,85.78700256347659,0.799
893174,Cyprus,Labor force with basic education (% of total working-age population with basic education),2000,42.861400604248,0.799
893177,Cyprus,Labor force with intermediate education (% of total working-age population with intermediate education),2000,70.1244964599609,0.799
893976,Denmark,"Government expenditure on education, total (% of GDP)",2000,8.08433,0.863
894008,Denmark,Labor force with advanced education (% of total working-age population with advanced education),2000,84.0053024291992,0.863
894011,Denmark,Labor force with basic education (% of total working-age population with basic education),2000,49.496898651123,0.863
894014,Denmark,Labor force with intermediate education (% of total working-age population with intermediate education),2000,76.4276962280273,0.863
895440,Dominican Republic,"Government expenditure on education, total (% of GDP)",2000,1.8882900000000002,0.653
895474,Dominican Republic,Labor force with advanced education (% of total working-age population with advanced education),2000,85.7147979736328,0.653
895477,Dominican Republic,Labor force with basic education (% of total working-age population with basic education),2000,56.6801986694336,0.653
895480,Dominican Republic,Labor force with intermediate education (% of total working-age population with intermediate education),2000,68.89980316162111,0.653
896401,Ecuador,"Government expenditure on education, total (% of GDP)",2000,1.15093,0.669
896419,Ecuador,Labor force with advanced education (% of total working-age population with advanced education),2000,80.1449966430664,0.669
896422,Ecuador,Labor force with basic education (% of total working-age population with basic education),2000,65.5298004150391,0.669
896425,Ecuador,Labor force with intermediate education (% of total working-age population with intermediate education),2000,57.513698577880895,0.669
897337,El Salvador,"Government expenditure on education, total (% of GDP)",2000,2.83868,0.608
897593,Equatorial Guinea,"Literacy rate, adult total (% of people ages 15 and above)",2000,88.3083,0.52
898991,Estonia,"Literacy rate, adult total (% of people ages 15 and above)",2000,99.7672,0.78
899502,Estonia,"Government expenditure on education, total (% of GDP)",2000,5.34021,0.78
899536,Estonia,Labor force with advanced education (% of total working-age population with advanced education),2000,82.0417022705078,0.78
899539,Estonia,Labor force with basic education (% of total working-age population with basic education),2000,29.813800811767603,0.78
899542,Estonia,Labor force with intermediate education (% of total working-age population with intermediate education),2000,72.7449035644531,0.78
900328,Ethiopia,"Government expenditure on education, total (% of GDP)",2000,3.98311,0.283
901043,Fiji,"Government expenditure on education, total (% of GDP)",2000,5.85725,0.675
901817,Finland,"Government expenditure on education, total (% of GDP)",2000,5.716880000000001,0.858
901851,Finland,Labor force with advanced education (% of total working-age population with advanced education),2000,81.74620056152341,0.858
901854,Finland,Labor force with basic education (% of total working-age population with basic education),2000,53.430999755859396,0.858
901857,Finland,Labor force with intermediate education (% of total working-age population with intermediate education),2000,75.7344970703125,0.858
902668,France,"Government expenditure on education, total (% of GDP)",2000,5.5418,0.842
